5999,65329697,10/8/14 8:06,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,L410219,IL,PAS,1440 N HALSTED,Chicago,IL,
6000,65329698,10/10/14 15:40,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,L964341,IL,PAS,1430 N HALSTED,Chicago,IL,
6001,65329699,10/8/14 8:11,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,P874307,IL,PAS,1440 N HALSTED,Chicago,IL,
6002,65329700,10/8/14 8:16,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,A1813064,IL,PAS,1460 N HALSTED,Chicago,IL,
6003,65329706,10/9/14 8:04,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,D605612,IL,PAS,1450 N HALSTED,Chicago,IL,
6004,65329707,10/9/14 8:08,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,1698681,IL,PAS,1440 N HALSTED,Chicago,IL,
6005,65329708,10/9/14 8:08,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,L963426,IL,PAS,1440 N HALSTED,Chicago,IL,
6006,65329709,10/9/14 8:09,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,R411133,IL,PAS,1440 N HALSTED,Chicago,IL,
6007,65329713,10/10/14 8:23,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,G591649,IL,PAS,1460 N HALSTED,Chicago,IL,
6008,65331733,10/14/14 8:11,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,9892206,IL,PAS,1450 N HALSTED,Chicago,IL,
6009,65331734,10/14/14 8:13,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,D605612,IL,PAS,1450 N HALSTED,Chicago,IL,
6010,65331735,10/15/14 8:47,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,L911720,IL,PAS,1440 N HALSTED,Chicago,IL,
6011,65263301,10/18/14 10:07,2014,10,CPD,940060,PARK/STAND ON BICYCLE PATH,1814512,IL,PAS,2103 S MARSHALL BLVD,Chicago,IL,
6012,65278729,10/8/14 17:29,2014,3,CPD,940060,PARK/STAND ON BICYCLE PATH,V614087,IL,PAS,6406 S KING DR,Chicago,IL,
6013,65287340,10/19/14 21:44,2014,25,CPD,940060,PARK/STAND ON BICYCLE PATH,R381181,IL,PAS,2859 W WARREN,Chicago,IL,
6014,65375590,10/21/14 11:16,2014,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R948363,IL,PAS,3955 W LAKE ST,Chicago,IL,
6015,65378330,10/18/14 14:33,2014,11,CPD,940060,PARK/STAND ON BICYCLE PATH,7364960,IL,PAS,4119 W MADISON,Chicago,IL,
6016,65048650,10/22/14 20:34,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,V933401,IL,PAS,2145 S HALSTED,Chicago,IL,
6017,65281455,10/12/14 0:42,2014,3,CPD,940060,PARK/STAND ON BICYCLE PATH,R802783,IL,PAS,1715 E MARQUETTE RD,Chicago,IL,
6018,65281458,10/12/14 1:44,2014,3,CPD,940060,PARK/STAND ON BICYCLE PATH,S108914,IL,PAS,1523 E MARQUETTE RD,Chicago,IL,
6019,65315816,10/22/14 10:10,2014,19,CPD,940060,PARK/STAND ON BICYCLE PATH,G617424,IL,PAS,300 N BRIAR,Chicago,IL,
6020,65088636,10/17/14 22:10,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,N334480,IL,PAS,5353 W MADISON,Chicago,IL,
6021,65141324,10/21/14 16:52,2014,7,CPD,940060,PARK/STAND ON BICYCLE PATH,2203673,IN,TRK,7100 S ASHLAND,Chicago,IL,
6022,65215897,10/20/14 17:58,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S896651,IL,PAS,5030 W MADISON,Chicago,IL,
6023,65331740,10/17/14 8:16,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,9980577,IL,PAS,1450 N HALSTED,Chicago,IL,
6024,65331741,10/17/14 8:17,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,K615430,IL,PAS,1450 N HALSTED,Chicago,IL,
6025,65331742,10/17/14 8:20,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,9111220,IL,PAS,1450 N HALSTED,Chicago,IL,
6026,65331743,10/17/14 8:21,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,S841410,IL,PAS,1450 N HALSTED,Chicago,IL,
6027,65331746,10/17/14 8:22,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,V568796,IL,PAS,1450 N HALSTED,Chicago,IL,
6028,65331747,10/17/14 8:23,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,P484104,IL,PAS,1450 N HALSTED,Chicago,IL,
6029,65331748,10/17/14 8:24,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,8578958,IL,PAS,1450 N HALSTED,Chicago,IL,
6030,65331750,10/17/14 8:25,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,P974240,IL,PAS,1450 N HALSTED,Chicago,IL,
6031,65403015,10/17/14 19:13,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,BTK3681,TX,PAS,5411 W MADISON,Chicago,IL,
6032,65403265,10/21/14 21:45,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V493513,IL,PAS,5337 W MADISON,Chicago,IL,
6033,65403269,10/22/14 18:25,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P727103,IL,PAS,58111 W MADISON AV,Chicago,IL,
6034,65281463,10/18/14 1:48,2014,3,CPD,940060,PARK/STAND ON BICYCLE PATH,H713261,IL,PAS,1132 E MARQUETTE RD,Chicago,IL,
6035,65374512,10/27/14 13:02,2014,1,CPD,940060,PARK/STAND ON BICYCLE PATH,R864472,IL,PAS,1162 S WABASH,Chicago,IL,
6036,65374513,10/27/14 13:05,2014,1,CPD,940060,PARK/STAND ON BICYCLE PATH,K647037,IL,PAS,1158 S WABASH,Chicago,IL,
6037,65374514,10/27/14 13:05,2014,1,CPD,940060,PARK/STAND ON BICYCLE PATH,A739999,IL,PAS,1132 S WABASH,Chicago,IL,
6038,65212226,10/26/14 17:20,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S937697,IL,PAS,5411 W MADISON AV,Chicago,IL,
6039,65215899,10/25/14 14:31,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P252730,IL,PAS,5407 W MADISON,Chicago,IL,
6040,65402371,10/18/14 14:16,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S722833,IL,PAS,5409 W MADISON,Chicago,IL,
6041,65402576,10/24/14 11:02,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S226248,IL,PAS,4804 W LAKE ST,Chicago,IL,
6042,65402577,10/24/14 11:05,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,N930095,IL,PAS,4757 W LAKE ST,Chicago,IL,
6043,65402579,10/24/14 11:08,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,K721218,IL,PAS,4753 W LAKE ST,Chicago,IL,
6044,65402580,10/24/14 11:11,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R473508,IL,PAS,4747 W LAKE ST,Chicago,IL,
6045,65402581,10/24/14 11:15,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,SCAZEKI,IL,PAS,4731 W LAKE ST,Chicago,IL,
6046,65402582,10/24/14 11:18,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V518662,IL,PAS,4729 W LAKE ST,Chicago,IL,
6047,65402583,10/24/14 11:21,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R507418,IL,PAS,4749 W LAKE ST,Chicago,IL,
6048,65403044,10/24/14 16:49,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,A228617,IL,PAS,5337 W MADISON,Chicago,IL,
6049,65214575,10/29/14 13:47,2014,15,CPD,940060,PARK/STAND ON BICYCLE PATH,650R810,IL,PAS,5409 W MADISON,Chicago,IL,
6050,65237779,10/26/14 22:45,2014,11,CPD,940060,PARK/STAND ON BICYCLE PATH,K658010,IL,PAS,3841 W MONROE,Chicago,IL,
6051,65376605,10/26/14 12:57,2014,11,CPD,940060,PARK/STAND ON BICYCLE PATH,H584854,IL,PAS,3931 W LAKE,Chicago,IL,
6052,65377901,10/24/14 11:37,2014,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V158785,IL,PAS,4032 W MADISON,Chicago,IL,
