999,55034451,7/20/08 20:04,2008,21,CPD,940060,PARK/STAND ON BICYCLE PATH,G576441,IL,PAS,3301 S LAKESHORE,Chicago,IL,
1000,54862182,7/13/08 21:57,2008,1,CPD,940060,PARK/STAND ON BICYCLE PATH,BKF1232,MI,PAS,1801 S LAKESHORE DRIVE,Chicago,IL,
1001,54736013,7/6/08 19:10,2008,18,CPD,940060,PARK/STAND ON BICYCLE PATH,92823H,IL,TRK,1600 N LAKE SHORE DR,Chicago,IL,
1002,54940846,7/20/08 23:25,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8923625,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
1003,54941055,7/23/08 22:00,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,G849558,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
1004,54941056,7/23/08 22:00,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6249937,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
1005,55064145,7/22/08 17:36,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,F357371,IL,PAS,1550 S BLUE ISLAND,Chicago,IL,
1006,55064146,7/22/08 17:37,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,LELE4,IL,PAS,1552 S BLUE ISLAND,Chicago,IL,
1007,55064147,7/22/08 17:39,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,G419962,IL,PAS,1553 S BLUE ISLAND,Chicago,IL,
1008,55064613,7/18/08 18:30,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6890596,IL,PAS,1552 S BLUE ISLAND,Chicago,IL,
1009,55064622,7/18/08 21:15,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8475578,IL,PAS,958 W WASHINGTON,Chicago,IL,
1010,55035933,7/25/08 17:24,2008,21,CPD,940060,PARK/STAND ON BICYCLE PATH,ZL1392,IL,PAS,3301 S LAKE SHORE DR,Chicago,IL,
1011,55079263,7/24/08 21:21,2008,23,CPD,940060,PARK/STAND ON BICYCLE PATH,BAD7138,MI,PAS,3342 N HALSTED,Chicago,IL,
1012,55099505,7/22/08 16:35,2008,13,CPD,940060,PARK/STAND ON BICYCLE PATH,G337853,IL,PAS,2020 W DIVISION,Chicago,IL,
1013,54235583,7/30/08 4:55,2008,7,CPD,940060,PARK/STAND ON BICYCLE PATH,8494825,IL,PAS,1610 W MARQUETTE,Chicago,IL,
1014,55034441,7/29/08 16:36,2008,21,CPD,940060,PARK/STAND ON BICYCLE PATH,Y400502,IL,PAS,4408 S DREXEL BLVD,Chicago,IL,
1015,55036082,8/1/08 18:37,2008,21,CPD,940060,PARK/STAND ON BICYCLE PATH,LR8557,IN,PAS,4917 S DREXEL,Chicago,IL,
1016,54976586,7/30/08 10:30,2008,8,CPD,940060,PARK/STAND ON BICYCLE PATH,A297335,IL,PAS,3440 W MARQUETTE RD,Chicago,IL,
1017,54864374,8/1/08 2:45,2008,1,CPD,940060,PARK/STAND ON BICYCLE PATH,2564088,IL,PAS,15 S CANAL,Chicago,IL,
1018,54606976,8/3/08 17:35,2008,21,CPD,940060,PARK/STAND ON BICYCLE PATH,X431191,IL,PAS,5241 S HYDE PK BLVD,Chicago,IL,
1019,54606977,8/3/08 17:34,2008,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8633728,IL,PAS,5241 S HYDE PK BLVD,Chicago,IL,
1020,54791218,8/4/08 19:15,2008,10,CPD,940060,PARK/STAND ON BICYCLE PATH,X415847,IL,PAS,2107 S CENRAL PARK,Chicago,IL,
1021,55110275,7/25/08 22:21,2008,18,CPD,940060,PARK/STAND ON BICYCLE PATH,G225989,IL,PAS,2274 N LINCOLN,Chicago,IL,
1022,55099515,8/5/08 17:50,2008,13,CPD,940060,PARK/STAND ON BICYCLE PATH,G940234,IL,PAS,2029 W DIVISION,Chicago,IL,
1023,54363552,8/5/08 13:56,2008,216,CPD,940060,PARK/STAND ON BICYCLE PATH,X638873,IL,PAS,634 N DEARBORN,Chicago,IL,
1024,55020616,8/2/08 16:55,2008,3,CPD,940060,PARK/STAND ON BICYCLE PATH,G218793,IL,PAS,6200 S LAKESHORE DR,Chicago,IL,
1025,55195433,8/9/08 17:55,2008,23,CPD,940060,PARK/STAND ON BICYCLE PATH,X465029,IL,PAS,3357 N CLARK,Chicago,IL,
1026,54794601,8/5/08 19:32,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,CRGRN1,IL,PAS,1552 S BLUE ISLAND,Chicago,IL,
1027,54794604,8/7/08 17:26,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9665794,IL,PAS,1552 S BLUE ISLAND,Chicago,IL,
1028,54876892,7/25/08 21:14,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,A714405,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
1029,54941067,7/25/08 21:10,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,X960945,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
1030,54987355,8/12/08 16:13,2008,10,CPD,940060,PARK/STAND ON BICYCLE PATH,WVB507,IL,PAS,4149 W 26TH ST,Chicago,IL,
1031,55117271,8/3/08 20:59,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9724033,IL,PAS,1550 S BLUE ISLAND,Chicago,IL,
1032,55117272,8/4/08 18:53,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9277308,IL,PAS,1550 S BLUE ISLAND,Chicago,IL,
1033,55117273,8/4/08 18:58,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,35932FF,IL,FFM,1552 S BLUE ISLAND,Chicago,IL,
1034,55117274,8/4/08 18:56,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,X580473,IL,PAS,1554 S BLUE ISLAND,Chicago,IL,
1035,55117275,8/5/08 19:31,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,G705367,IL,PAS,1550 S BLUE ISLAND,Chicago,IL,
1036,55139257,8/5/08 10:38,2008,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7083168,IL,PAS,1714 N WEED,Chicago,IL,
1037,54877416,7/28/08 10:02,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,J280411,IL,PAS,1552 S BLUE ISLAND,Chicago,IL,
